1512474229,9803.920000000000,0.137166000000
1512474241,9842.660000000000,0.135389040000
1512474244,9842.990000000000,0.003507100000
1512474247,9842.640000000000,0.010000000000
1512474260,9842.870000000000,0.015239000000
1512474260,9842.990000000000,0.025399000000
1512474265,9842.650000000000,0.050000000000
1512474266,9842.870000000000,0.002584000000
1512474266,9839.100000000000,0.020000000000
1512474270,9839.090000000000,0.012165760000
1512474277,9842.910000000000,0.001224730000
1512474278,9842.940000000000,0.005224110000
1512474281,9840.000000000000,0.107189680000
1512474285,9819.470000000000,0.014346930000
1512474286,9839.090000000000,0.008029180000
1512474286,9839.100000000000,0.081603000000
1512474287,9839.080000000000,0.009630980000
1512474287,9839.080000000000,0.002540000000
1512474290,9819.470000000000,0.511806070000
1512474290,9819.460000000000,0.021475500000
1512474290,9808.520000000000,0.100000000000
1512474290,9805.500000000000,0.058227420000
1512474290,9805.000000000000,0.856100000000
1512474291,9825.000000000000,0.005080000000
1512474292,9825.000000000000,0.101526710000
1512474293,9819.510000000000,0.521456000000
1512474293,9802.070000000000,0.646518550000
1512474293,9802.040000000000,0.042954690000
1512474293,9801.000000000000,0.089634550000
1512474294,9800.000000000000,0.146307350000
1512474294,9800.000000000000,0.012584780000
1512474294,9799.090000000000,0.002910310000
1512474294,9799.090000000000,0.007700000000
1512474294,9799.090000000000,0.189389690000
1512474294,9794.400000000000,0.027553500000
1512474294,9794.390000000000,0.270000000000
1512474295,9792.550000000000,0.042990580000
1512474303,9824.940000000000,0.008039740000
1512474303,9825.000000000000,0.002919390000
1512474304,9825.000000000000,0.101526720000
1512474305,9825.000000000000,0.002545000000
1512474306,9825.000000000000,0.005210000000
1512474309,9825.000000000000,0.135454470000
1512474309,9824.940000000000,0.002187260000
1512474312,9824.940000000000,0.022812740000
1512474312,9825.000000000000,0.014030050000
1512474313,9825.000000000000,0.022391990000
1512474313,9825.000000000000,0.022835500000
1512474315,9825.000000000000,0.512198000000
1512474315,9825.000000000000,0.021202230000
1512474316,9825.000000000000,0.052661400000
1512474316,9838.980000000000,0.061015880000
1512474316,9838.990000000000,0.070967040000
